date,version,sites
2024-08-17T09:29:16Z,"4.4",991
2024-08-17T09:29:16Z,"5.1",649
2024-08-17T09:29:16Z,"5.2",63
2024-08-17T09:29:16Z,"5.3",43
2024-08-17T09:29:16Z,"5.4",144
2024-08-17T09:29:16Z,"5.5",245
2024-08-17T09:29:16Z,"5.6",455
2024-08-17T09:29:16Z,"7.0",54
2024-08-17T09:29:16Z,"7.1",28
2024-08-17T09:29:16Z,"7.2",111
2024-08-17T09:29:16Z,"7.3",96
2024-08-17T09:29:16Z,"7.4",633
2024-08-17T09:29:16Z,"8.0",99
2024-08-17T09:29:16Z,"8.1",229
2024-08-17T09:29:16Z,"8.2",169
2024-08-17T09:29:16Z,"8.3",22
2024-08-18T08:31:30Z,"4.4",991
2024-08-18T08:31:30Z,"5.1",649
2024-08-18T08:31:30Z,"5.2",63
2024-08-18T08:31:30Z,"5.3",44
2024-08-18T08:31:30Z,"5.4",144
2024-08-18T08:31:30Z,"5.5",245
2024-08-18T08:31:30Z,"5.6",458
2024-08-18T08:31:30Z,"7.0",54
2024-08-18T08:31:30Z,"7.1",28
2024-08-18T08:31:30Z,"7.2",112
2024-08-18T08:31:30Z,"7.3",96
2024-08-18T08:31:30Z,"7.4",632
2024-08-18T08:31:30Z,"8.0",100
2024-08-18T08:31:30Z,"8.1",229
2024-08-18T08:31:30Z,"8.2",170
2024-08-18T08:31:30Z,"8.3",22
2024-08-19T09:00:51Z,"4.4",988
2024-08-19T09:00:51Z,"5.1",641
2024-08-19T09:00:51Z,"5.2",62
2024-08-19T09:00:51Z,"5.3",44
2024-08-19T09:00:51Z,"5.4",144
2024-08-19T09:00:51Z,"5.5",244
2024-08-19T09:00:51Z,"5.6",453
2024-08-19T09:00:51Z,"7.0",54
2024-08-19T09:00:51Z,"7.1",25
2024-08-19T09:00:51Z,"7.2",109
2024-08-19T09:00:51Z,"7.3",94
2024-08-19T09:00:51Z,"7.4",630
2024-08-19T09:00:51Z,"8.0",99
2024-08-19T09:00:51Z,"8.1",229
2024-08-19T09:00:51Z,"8.2",170
2024-08-19T09:00:51Z,"8.3",22
2024-08-20T09:58:59Z,"4.4",998
2024-08-20T09:58:59Z,"5.1",638
2024-08-20T09:58:59Z,"5.2",62
2024-08-20T09:58:59Z,"5.3",44
2024-08-20T09:58:59Z,"5.4",143
2024-08-20T09:58:59Z,"5.5",244
2024-08-20T09:58:59Z,"5.6",446
2024-08-20T09:58:59Z,"7.0",54
2024-08-20T09:58:59Z,"7.1",27
2024-08-20T09:58:59Z,"7.2",111
2024-08-20T09:58:59Z,"7.3",94
2024-08-20T09:58:59Z,"7.4",630
2024-08-20T09:58:59Z,"8.0",99
2024-08-20T09:58:59Z,"8.1",227
2024-08-20T09:58:59Z,"8.2",168
2024-08-20T09:58:59Z,"8.3",23
2024-08-21T10:25:36Z,"4.4",1013
2024-08-21T10:25:36Z,"5.1",631
2024-08-21T10:25:36Z,"5.2",63
2024-08-21T10:25:36Z,"5.3",44
2024-08-21T10:25:36Z,"5.4",143
2024-08-21T10:25:36Z,"5.5",243
2024-08-21T10:25:36Z,"5.6",447
2024-08-21T10:25:36Z,"7.0",54
2024-08-21T10:25:36Z,"7.1",29
2024-08-21T10:25:36Z,"7.2",111
2024-08-21T10:25:36Z,"7.3",95
2024-08-21T10:25:36Z,"7.4",630
2024-08-21T10:25:36Z,"8.0",99
2024-08-21T10:25:36Z,"8.1",227
2024-08-21T10:25:36Z,"8.2",168
2024-08-21T10:25:36Z,"8.3",23
2024-08-22T05:46:30Z,"4.4",1018
2024-08-22T05:46:30Z,"5.1",633
2024-08-22T05:46:30Z,"5.2",63
2024-08-22T05:46:30Z,"5.3",45
2024-08-22T05:46:30Z,"5.4",142
2024-08-22T05:46:30Z,"5.5",243
2024-08-22T05:46:30Z,"5.6",450
2024-08-22T05:46:30Z,"7.0",54
2024-08-22T05:46:30Z,"7.1",29
2024-08-22T05:46:30Z,"7.2",110
2024-08-22T05:46:30Z,"7.3",95
2024-08-22T05:46:30Z,"7.4",630
2024-08-22T05:46:30Z,"8.0",99
2024-08-22T05:46:30Z,"8.1",228
2024-08-22T05:46:30Z,"8.2",169
2024-08-22T05:46:30Z,"8.3",23
2024-08-23T09:41:55Z,"4.4",1003
2024-08-23T09:41:55Z,"5.1",621
2024-08-23T09:41:55Z,"5.2",63
2024-08-23T09:41:55Z,"5.3",44
2024-08-23T09:41:55Z,"5.4",141
2024-08-23T09:41:55Z,"5.5",244
2024-08-23T09:41:55Z,"5.6",451
2024-08-23T09:41:55Z,"7.0",54
2024-08-23T09:41:55Z,"7.1",29
2024-08-23T09:41:55Z,"7.2",110
2024-08-23T09:41:55Z,"7.3",95
2024-08-23T09:41:55Z,"7.4",628
2024-08-23T09:41:55Z,"8.0",99
2024-08-23T09:41:55Z,"8.1",226
2024-08-23T09:41:55Z,"8.2",170
2024-08-23T09:41:55Z,"8.3",25
2024-08-24T06:56:03Z,"4.4",997
2024-08-24T06:56:03Z,"5.1",600
2024-08-24T06:56:03Z,"5.2",63
2024-08-24T06:56:03Z,"5.3",43
2024-08-24T06:56:03Z,"5.4",142
2024-08-24T06:56:03Z,"5.5",244
2024-08-24T06:56:03Z,"5.6",444
2024-08-24T06:56:03Z,"7.0",54
2024-08-24T06:56:03Z,"7.1",29
2024-08-24T06:56:03Z,"7.2",110
2024-08-24T06:56:03Z,"7.3",94
2024-08-24T06:56:03Z,"7.4",628
2024-08-24T06:56:03Z,"8.0",99
2024-08-24T06:56:03Z,"8.1",226
2024-08-24T06:56:03Z,"8.2",170
2024-08-24T06:56:03Z,"8.3",24
2024-08-25T09:35:43Z,"4.4",990
2024-08-25T09:35:43Z,"5.1",604
2024-08-25T09:35:43Z,"5.2",63
2024-08-25T09:35:43Z,"5.3",44
2024-08-25T09:35:43Z,"5.4",143
2024-08-25T09:35:43Z,"5.5",243
2024-08-25T09:35:43Z,"5.6",450
2024-08-25T09:35:43Z,"7.0",54
2024-08-25T09:35:43Z,"7.1",29
2024-08-25T09:35:43Z,"7.2",110
2024-08-25T09:35:43Z,"7.3",94
2024-08-25T09:35:43Z,"7.4",626
2024-08-25T09:35:43Z,"8.0",99
2024-08-25T09:35:43Z,"8.1",224
2024-08-25T09:35:43Z,"8.2",170
2024-08-25T09:35:43Z,"8.3",27
2024-08-26T04:32:13Z,"4.4",994
2024-08-26T04:32:13Z,"5.1",623
2024-08-26T04:32:13Z,"5.2",63
2024-08-26T04:32:13Z,"5.3",44
2024-08-26T04:32:13Z,"5.4",143
2024-08-26T04:32:13Z,"5.5",243
2024-08-26T04:32:13Z,"5.6",448
2024-08-26T04:32:13Z,"7.0",54
2024-08-26T04:32:13Z,"7.1",29
2024-08-26T04:32:13Z,"7.2",109
2024-08-26T04:32:13Z,"7.3",95
2024-08-26T04:32:13Z,"7.4",627
2024-08-26T04:32:13Z,"8.0",99
2024-08-26T04:32:13Z,"8.1",224
2024-08-26T04:32:13Z,"8.2",168
2024-08-26T04:32:13Z,"8.3",27
2024-08-27T06:37:19Z,"4.4",997
2024-08-27T06:37:19Z,"5.1",629
2024-08-27T06:37:19Z,"5.2",63
2024-08-27T06:37:19Z,"5.3",44
2024-08-27T06:37:19Z,"5.4",143
2024-08-27T06:37:19Z,"5.5",244
2024-08-27T06:37:19Z,"5.6",447
2024-08-27T06:37:19Z,"7.0",54
2024-08-27T06:37:19Z,"7.1",29
2024-08-27T06:37:19Z,"7.2",107
2024-08-27T06:37:19Z,"7.3",94
2024-08-27T06:37:19Z,"7.4",625
2024-08-27T06:37:19Z,"8.0",100
2024-08-27T06:37:19Z,"8.1",223
2024-08-27T06:37:19Z,"8.2",168
2024-08-27T06:37:19Z,"8.3",27
2024-08-28T02:57:56Z,"4.4",984
2024-08-28T02:57:56Z,"5.1",621
2024-08-28T02:57:56Z,"5.2",63
2024-08-28T02:57:56Z,"5.3",44
2024-08-28T02:57:56Z,"5.4",143
2024-08-28T02:57:56Z,"5.5",244
2024-08-28T02:57:56Z,"5.6",445
2024-08-28T02:57:56Z,"7.0",54
2024-08-28T02:57:56Z,"7.1",29
2024-08-28T02:57:56Z,"7.2",108
2024-08-28T02:57:56Z,"7.3",94
2024-08-28T02:57:56Z,"7.4",623
2024-08-28T02:57:56Z,"8.0",100
2024-08-28T02:57:56Z,"8.1",223
2024-08-28T02:57:56Z,"8.2",169
2024-08-28T02:57:56Z,"8.3",28
2024-08-29T02:42:50Z,"4.4",996
2024-08-29T02:42:50Z,"5.1",607
2024-08-29T02:42:50Z,"5.2",63
2024-08-29T02:42:50Z,"5.3",44
2024-08-29T02:42:50Z,"5.4",142
2024-08-29T02:42:50Z,"5.5",244
2024-08-29T02:42:50Z,"5.6",449
2024-08-29T02:42:50Z,"7.0",54
2024-08-29T02:42:50Z,"7.1",29
2024-08-29T02:42:50Z,"7.2",109
2024-08-29T02:42:50Z,"7.3",95
2024-08-29T02:42:50Z,"7.4",625
2024-08-29T02:42:50Z,"8.0",100
2024-08-29T02:42:50Z,"8.1",225
2024-08-29T02:42:50Z,"8.2",168
2024-08-29T02:42:50Z,"8.3",29
2024-08-30T07:53:06Z,"4.4",974
2024-08-30T07:53:06Z,"5.1",618
2024-08-30T07:53:06Z,"5.2",63
2024-08-30T07:53:06Z,"5.3",44
2024-08-30T07:53:06Z,"5.4",142
2024-08-30T07:53:06Z,"5.5",244
2024-08-30T07:53:06Z,"5.6",452
2024-08-30T07:53:06Z,"7.0",54
2024-08-30T07:53:06Z,"7.1",29
2024-08-30T07:53:06Z,"7.2",106
2024-08-30T07:53:06Z,"7.3",96
2024-08-30T07:53:06Z,"7.4",622
2024-08-30T07:53:06Z,"8.0",100
2024-08-30T07:53:06Z,"8.1",226
2024-08-30T07:53:06Z,"8.2",167
2024-08-30T07:53:06Z,"8.3",29
2024-09-02T05:10:49Z,"4.4",1002
2024-09-02T05:10:49Z,"5.1",591
2024-09-02T05:10:49Z,"5.2",62
2024-09-02T05:10:49Z,"5.3",44
2024-09-02T05:10:49Z,"5.4",143
2024-09-02T05:10:49Z,"5.5",244
2024-09-02T05:10:49Z,"5.6",449
2024-09-02T05:10:49Z,"7.0",55
2024-09-02T05:10:49Z,"7.1",26
2024-09-02T05:10:49Z,"7.2",107
2024-09-02T05:10:49Z,"7.3",94
2024-09-02T05:10:49Z,"7.4",624
2024-09-02T05:10:49Z,"8.0",101
2024-09-02T05:10:49Z,"8.1",226
2024-09-02T05:10:49Z,"8.2",171
2024-09-02T05:10:49Z,"8.3",30
2024-09-03T07:21:49Z,"4.4",1015
2024-09-03T07:21:49Z,"5.1",612
2024-09-03T07:21:49Z,"5.2",62
2024-09-03T07:21:49Z,"5.3",44
2024-09-03T07:21:49Z,"5.4",143
2024-09-03T07:21:49Z,"5.5",244
2024-09-03T07:21:49Z,"5.6",448
2024-09-03T07:21:49Z,"7.0",54
2024-09-03T07:21:49Z,"7.1",26
2024-09-03T07:21:49Z,"7.2",109
2024-09-03T07:21:49Z,"7.3",93
2024-09-03T07:21:49Z,"7.4",622
2024-09-03T07:21:49Z,"8.0",101
2024-09-03T07:21:49Z,"8.1",226
2024-09-03T07:21:49Z,"8.2",170
2024-09-03T07:21:49Z,"8.3",30
2024-09-04T05:10:51Z,"4.4",1020
2024-09-04T05:10:51Z,"5.1",626
2024-09-04T05:10:51Z,"5.2",62
2024-09-04T05:10:51Z,"5.3",43
2024-09-04T05:10:51Z,"5.4",143
2024-09-04T05:10:51Z,"5.5",244
2024-09-04T05:10:51Z,"5.6",454
2024-09-04T05:10:51Z,"7.0",55
2024-09-04T05:10:51Z,"7.1",28
2024-09-04T05:10:51Z,"7.2",109
2024-09-04T05:10:51Z,"7.3",91
2024-09-04T05:10:51Z,"7.4",620
2024-09-04T05:10:51Z,"8.0",100
2024-09-04T05:10:51Z,"8.1",225
2024-09-04T05:10:51Z,"8.2",169
2024-09-04T05:10:51Z,"8.3",30
2024-09-05T07:03:05Z,"4.4",1029
2024-09-05T07:03:05Z,"5.1",630
2024-09-05T07:03:05Z,"5.2",62
2024-09-05T07:03:05Z,"5.3",44
2024-09-05T07:03:05Z,"5.4",141
2024-09-05T07:03:05Z,"5.5",244
2024-09-05T07:03:05Z,"5.6",455
2024-09-05T07:03:05Z,"7.0",55
2024-09-05T07:03:05Z,"7.1",26
2024-09-05T07:03:05Z,"7.2",109
2024-09-05T07:03:05Z,"7.3",91
2024-09-05T07:03:05Z,"7.4",623
2024-09-05T07:03:05Z,"8.0",100
2024-09-05T07:03:05Z,"8.1",227
2024-09-05T07:03:05Z,"8.2",168
2024-09-05T07:03:05Z,"8.3",30
2024-09-06T08:56:03Z,"4.4",1031
2024-09-06T08:56:03Z,"5.1",627
2024-09-06T08:56:03Z,"5.2",62
2024-09-06T08:56:03Z,"5.3",44
2024-09-06T08:56:03Z,"5.4",140
2024-09-06T08:56:03Z,"5.5",243
2024-09-06T08:56:03Z,"5.6",455
2024-09-06T08:56:03Z,"7.0",55
2024-09-06T08:56:03Z,"7.1",27
2024-09-06T08:56:03Z,"7.2",109
2024-09-06T08:56:03Z,"7.3",91
2024-09-06T08:56:03Z,"7.4",620
2024-09-06T08:56:03Z,"8.0",100
2024-09-06T08:56:03Z,"8.1",228
2024-09-06T08:56:03Z,"8.2",169
2024-09-06T08:56:03Z,"8.3",30
2024-09-07T08:42:18Z,"4.4",1037
2024-09-07T08:42:18Z,"5.1",609
2024-09-07T08:42:18Z,"5.2",62
2024-09-07T08:42:18Z,"5.3",44
2024-09-07T08:42:18Z,"5.4",139
2024-09-07T08:42:18Z,"5.5",243
2024-09-07T08:42:18Z,"5.6",450
2024-09-07T08:42:18Z,"7.0",55
2024-09-07T08:42:18Z,"7.1",29
2024-09-07T08:42:18Z,"7.2",109
